User ID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category,YearMonth
514,31,Other,Canada,63.28,2023-08-26,Books,2023-08
515,45,Male,UK,95.87,2021-11-10,Home & Kitchen,2021-11
518,66,Other,France,281.94,2023-09-09,Home & Kitchen,2023-09
520,63,Other,France,451.82,2023-06-05,Beauty,2023-06
521,43,Female,UK,59.1,2022-08-21,Electronics,2022-08
522,22,Female,France,202.44,2020-07-09,Sports,2020-07
523,29,Male,Germany,382.69,2022-08-30,Books,2022-08
524,33,Other,Australia,444.85,2022-10-10,Clothing,2022-10
525,43,Male,USA,171.34,2021-11-10,Clothing,2021-11
526,43,Other,Australia,86.4,2023-08-13,Home & Kitchen,2023-08
529,56,Other,Australia,281.94,2021-05-27,Home & Kitchen,2021-05
531,50,Other,Australia,281.94,2021-08-09,Home & Kitchen,2021-08
533,54,Other,UK,457.74,2022-05-10,Electronics,2022-05
534,40,Female,Canada,206.88,2022-09-22,Clothing,2022-09
535,27,Other,Australia,225.75,2020-05-22,Electronics,2020-05
537,53,Other,Germany,163.86,2020-07-12,Beauty,2020-07
538,51,Female,Australia,203.42,2021-06-05,Sports,2021-06
539,69,Male,France,281.94,2023-12-27,Electronics,2023-12
541,27,Other,,171.48,2022-11-19,Sports,2022-11
542,43,Female,USA,402.9,2023-07-26,Electronics,2023-07
543,43,Other,France,58.02,2022-02-28,Electronics,2022-02
544,18,Male,Australia,281.94,2022-12-01,Home & Kitchen,2022-12
545,22,Female,Australia,358.44,2023-06-05,Sports,2023-06
546,62,Female,,124.68,2021-02-20,Beauty,2021-02
547,21,Other,UK,46.22,2023-05-09,Sports,2023-05
549,41,Female,USA,128.47,2021-11-20,Books,2021-11
550,33,Male,Australia,77.05,2021-01-02,Books,2021-01
551,19,Other,Germany,182.72,2021-08-20,Sports,2021-08
552,66,Other,USA,281.94,2021-07-13,Home & Kitchen,2021-07
553,45,Male,USA,281.94,2022-03-15,Home & Kitchen,2022-03
554,49,Male,USA,488.36,2021-12-18,Books,2021-12
555,44,Other,Australia,441.01,2022-05-08,Home & Kitchen,2022-05
556,37,Male,UK,437.12,2023-09-11,Electronics,2023-09
557,41,Male,Australia,281.94,2022-04-02,Electronics,2022-04
558,29,Male,Australia,481.62,2020-11-05,Sports,2020-11
559,67,Other,Germany,343.59,2021-12-03,Beauty,2021-12
560,52,Male,Canada,416.84,2023-10-16,Clothing,2023-10
561,50,Female,Canada,281.94,2021-06-11,Books,2021-06
562,43,Female,Canada,84.51,2021-10-01,Books,2021-10
563,68,Other,Germany,444.01,2023-08-19,Clothing,2023-08
564,60,Male,France,245.78,2021-11-27,Home & Kitchen,2021-11
566,29,Other,USA,131.16,2023-07-26,Electronics,2023-07
567,20,Female,Australia,496.23,2021-10-14,Books,2021-10
570,57,Female,Australia,281.94,2021-06-02,Home & Kitchen,2021-06
571,27,Other,Australia,281.94,2022-07-15,Books,2022-07
573,61,Female,Germany,240.74,2022-12-15,Clothing,2022-12
574,46,Male,,281.94,2020-07-10,Electronics,2020-07
575,30,Male,France,250.54,2020-01-22,Books,2020-01
577,48,Other,UK,330.54,2020-03-20,Clothing,2020-03
578,63,Other,Australia,95.23,2023-07-31,Beauty,2023-07
580,68,Female,Australia,281.94,2020-04-12,Books,2020-04
581,67,Male,UK,48.99,2021-12-29,Sports,2021-12
582,52,Female,Germany,303.16,2020-05-21,Clothing,2020-05
583,40,Female,Australia,49.87,2022-10-06,Books,2022-10
584,34,Male,France,82.71,2021-02-06,Sports,2021-02
585,43,Other,Germany,281.94,2022-08-13,Electronics,2022-08
586,25,Male,UK,224.78,2022-02-08,Books,2022-02
587,46,Female,USA,276.51,2022-03-29,Sports,2022-03
588,43,Male,Australia,440.54,2022-01-09,Home & Kitchen,2022-01
589,27,Other,Germany,409.53,2020-06-10,Books,2020-06
590,43,Other,Australia,444.55,2021-08-16,Beauty,2021-08
595,21,Other,Germany,263.04,2021-12-25,Beauty,2021-12
596,67,Female,UK,57.36,2023-12-04,Books,2023-12
597,62,Female,Germany,75.26,2021-11-05,Clothing,2021-11
599,43,Female,,38.57,2021-01-22,Beauty,2021-01
602,38,Other,Germany,11.15,2020-01-05,Electronics,2020-01
604,27,Female,UK,387.32,2023-12-07,Electronics,2023-12
605,54,Other,France,89.23,2021-01-09,Home & Kitchen,2021-01
606,26,Other,UK,94.58,2020-10-01,Home & Kitchen,2020-10
607,41,Male,UK,19.28,2023-10-26,Electronics,2023-10
608,52,Male,France,258.66,2022-07-01,Beauty,2022-07
609,66,Male,Germany,329.02,2022-07-12,Clothing,2022-07
613,35,Female,France,391.86,2021-09-19,Beauty,2021-09
614,66,Female,Germany,21.59,2020-01-04,Beauty,2020-01
615,56,Female,UK,392.99,2021-06-17,Electronics,2021-06
616,49,Female,USA,334.84,2021-02-09,Clothing,2021-02
617,41,Other,Canada,124.51,2023-12-07,Sports,2023-12
618,40,Other,Australia,264.75,2023-04-27,Sports,2023-04
619,49,Male,Germany,29.4,2020-11-12,Beauty,2020-11
620,54,Female,Canada,281.94,2021-06-22,Clothing,2021-06
621,29,Male,USA,91.15,2023-12-25,Sports,2023-12
622,66,Other,USA,16.04,2020-12-05,Sports,2020-12
624,43,Other,Australia,364.43,2023-12-24,Electronics,2023-12
625,42,Male,,460.91,2022-07-12,Electronics,2022-07
626,52,Other,Canada,332.82,2023-12-21,Beauty,2023-12
627,58,Female,France,203.98,2021-11-21,Sports,2021-11
628,47,Female,USA,499.75,2022-08-29,Electronics,2022-08
629,34,Male,Germany,281.94,2022-08-30,Electronics,2022-08
630,66,Female,,281.94,2021-09-06,Sports,2021-09
632,65,Other,USA,254.93,2022-12-13,Beauty,2022-12
634,39,Other,France,349.27,2022-05-06,Electronics,2022-05
635,30,Male,France,281.94,2020-07-29,Beauty,2020-07
636,36,Other,Germany,257.62,2021-03-22,Home & Kitchen,2021-03
637,66,Male,France,252.56,2020-03-10,Clothing,2020-03
638,53,Other,Germany,412.77,2023-08-17,Electronics,2023-08
639,29,Male,UK,463.85,2022-12-27,Electronics,2022-12
641,36,Other,,156.16,2023-03-23,Books,2023-03
642,29,Male,USA,346.36,2021-04-06,Beauty,2021-04
643,26,Female,Canada,129.43,2023-06-01,Books,2023-06
644,24,Female,USA,483.44,2021-01-02,Beauty,2021-01
645,43,Female,France,412.07,2023-04-27,Clothing,2023-04
646,31,Male,Germany,218.44,2021-01-20,Sports,2021-01
647,48,Female,USA,393.25,2020-02-10,Electronics,2020-02
648,43,Female,UK,207.28,2021-11-15,Home & Kitchen,2021-11
649,36,Male,,41.93,2022-09-07,Sports,2022-09
650,64,Female,France,354.85,2022-02-20,Sports,2022-02
651,33,Female,USA,205.28,2021-11-07,Books,2021-11
652,22,Female,Australia,281.94,2021-05-31,Electronics,2021-05
654,29,Male,,422.45,2021-11-18,Home & Kitchen,2021-11
655,42,Female,Germany,341.82,2022-11-11,Electronics,2022-11
656,43,Female,Germany,427.4,2020-02-10,Sports,2020-02
657,38,Male,Australia,149.48,2020-06-01,Sports,2020-06
658,53,Female,Canada,233.37,2021-07-11,Clothing,2021-07
659,40,Male,Australia,412.45,2023-10-05,Books,2023-10
660,33,Female,,323.69,2022-10-29,Clothing,2022-10
661,56,Male,France,183.16,2022-12-06,Clothing,2022-12
664,56,Male,France,372.21,2020-01-03,Books,2020-01
665,43,Other,USA,309.19,2022-02-14,Sports,2022-02
666,48,Female,,414.82,2023-12-03,Books,2023-12
668,52,Male,UK,475.28,2022-03-21,Electronics,2022-03
669,40,Female,UK,278.25,2020-08-30,Beauty,2020-08
670,46,Female,Australia,166.8,2023-12-28,Clothing,2023-12
671,60,Male,UK,47.58,2023-12-12,Beauty,2023-12
672,28,Female,France,190.97,2020-08-06,Electronics,2020-08
673,35,Male,UK,286.48,2020-07-19,Books,2020-07
676,26,Female,France,472.26,2020-09-25,Clothing,2020-09
677,27,Female,USA,281.94,2022-04-15,Books,2022-04
678,61,Other,UK,281.94,2020-05-03,Clothing,2020-05
680,43,Other,UK,90.17,2022-06-26,Home & Kitchen,2022-06
681,24,Female,Canada,275.07,2020-10-07,Books,2020-10
682,63,Male,France,170.74,2022-10-04,Sports,2022-10
683,30,Female,UK,43.32,2022-02-05,Beauty,2022-02
684,57,Other,Canada,281.94,2021-03-08,Sports,2021-03
686,26,Other,USA,309.65,2022-05-20,Books,2022-05
687,67,Other,Australia,358.99,2022-10-22,Clothing,2022-10
688,44,Male,Australia,344.21,2020-11-24,Clothing,2020-11
689,19,Male,Australia,71.48,2021-09-26,Home & Kitchen,2021-09
692,54,Female,Australia,202.55,2020-11-27,Electronics,2020-11
693,55,Other,Germany,281.94,2020-06-11,Home & Kitchen,2020-06
694,43,Female,Australia,338.58,2020-05-29,Electronics,2020-05
695,25,Other,USA,131.31,2021-07-13,Beauty,2021-07
696,65,Male,Germany,32.71,2021-09-17,Home & Kitchen,2021-09
697,62,Male,Canada,343.69,2021-07-29,Beauty,2021-07
698,18,Other,Germany,314.53,2022-08-20,Sports,2022-08
699,39,Female,USA,339.5,2020-05-29,Home & Kitchen,2020-05
700,43,Female,UK,134.28,2022-12-06,Books,2022-12
701,43,Female,Germany,260.9,2020-12-27,Sports,2020-12
702,24,Other,USA,184.04,2021-01-08,Clothing,2021-01
703,42,Other,Australia,281.94,2022-02-09,Books,2022-02
704,62,Male,UK,39.35,2020-04-04,Books,2020-04
705,21,Male,Canada,141.34,2023-01-29,Beauty,2023-01
706,53,Other,Canada,303.46,2023-11-14,Books,2023-11
707,43,Male,France,106.59,2022-08-11,Electronics,2022-08
709,36,Female,France,72.7,2021-09-24,Clothing,2021-09
710,61,Other,Canada,16.29,2022-06-21,Electronics,2022-06
711,56,Female,Canada,432.43,2022-09-22,Books,2022-09
713,27,Female,France,82.64,2020-01-03,Home & Kitchen,2020-01
714,43,Other,Australia,90.49,2020-01-13,Clothing,2020-01
716,56,Female,Germany,328.94,2021-09-08,Books,2021-09
717,20,Male,USA,478.39,2023-09-30,Sports,2023-09
718,62,Male,USA,401.02,2020-06-14,Electronics,2020-06
720,67,Male,USA,281.94,2020-02-29,Books,2020-02
721,45,Male,Canada,411.3,2021-01-16,Sports,2021-01
722,43,Male,,209.26,2023-01-01,Books,2023-01
723,45,Other,USA,414.37,2022-02-28,Electronics,2022-02
724,25,Other,France,281.94,2021-10-22,Electronics,2021-10
725,58,Male,Germany,340.83,2023-02-20,Clothing,2023-02
727,18,Male,Germany,317.2,2023-08-05,Sports,2023-08
728,20,Other,USA,255.86,2021-05-30,Sports,2021-05
729,30,Female,Australia,233.46,2021-04-25,Sports,2021-04
731,66,Other,France,254.68,2021-12-20,Home & Kitchen,2021-12
732,42,Other,Germany,20.83,2020-06-20,Clothing,2020-06
733,43,Female,France,315.1,2023-11-09,Clothing,2023-11
734,55,Male,France,281.94,2020-07-25,Home & Kitchen,2020-07
735,23,Other,UK,443.17,2023-03-19,Beauty,2023-03
736,61,Other,France,318.18,2021-07-24,Sports,2021-07
737,62,Female,France,281.94,2022-03-15,Home & Kitchen,2022-03
738,49,Male,UK,64.27,2023-03-20,Beauty,2023-03
740,43,Female,Canada,109.57,2023-06-09,Home & Kitchen,2023-06
741,38,Male,Australia,281.94,2021-05-02,Clothing,2021-05
744,28,Other,Australia,379.02,2023-10-29,Books,2023-10
745,54,Other,France,209.16,2021-11-28,Sports,2021-11
746,53,Other,Australia,37.0,2023-06-24,Home & Kitchen,2023-06
747,52,Female,USA,294.64,2023-03-09,Sports,2023-03
748,43,Female,Germany,69.38,2021-09-15,Electronics,2021-09
749,37,Other,USA,287.97,2023-11-26,Sports,2023-11
750,35,Male,,390.92,2021-12-07,Home & Kitchen,2021-12
751,64,Other,France,465.1,2020-05-04,Sports,2020-05
752,58,Male,Germany,281.94,2020-12-21,Beauty,2020-12
755,32,Female,Australia,161.15,2021-05-27,Home & Kitchen,2021-05
756,48,Male,Canada,228.26,2021-09-24,Home & Kitchen,2021-09
757,18,Male,,14.94,2021-08-23,Sports,2021-08
758,20,Female,France,348.28,2022-10-20,Clothing,2022-10
759,33,Male,Australia,442.22,2023-07-20,Books,2023-07
760,40,Male,Australia,488.55,2023-04-15,Books,2023-04
761,43,Other,Germany,281.94,2023-11-30,Electronics,2023-11
762,43,Male,France,20.73,2020-04-23,Electronics,2020-04
763,27,Male,Australia,327.67,2022-07-17,Clothing,2022-07
764,49,Male,Canada,281.94,2020-01-27,Books,2020-01
765,33,Male,USA,469.26,2023-12-12,Home & Kitchen,2023-12
766,25,Male,Australia,451.56,2021-08-21,Books,2021-08
767,55,Female,Germany,494.08,2021-08-14,Home & Kitchen,2021-08
768,29,Male,Canada,431.66,2020-06-28,Home & Kitchen,2020-06
770,45,Female,Australia,358.88,2020-09-03,Books,2020-09
772,45,Male,Canada,291.17,2023-12-28,Books,2023-12
773,53,Male,,420.79,2023-06-10,Books,2023-06
774,43,Male,Canada,471.39,2022-08-16,Beauty,2022-08
775,25,Other,Canada,287.42,2022-02-20,Electronics,2022-02
776,67,Other,,83.78,2022-09-12,Clothing,2022-09
777,43,Male,UK,281.94,2022-06-08,Sports,2022-06
778,45,Female,France,62.08,2023-10-24,Sports,2023-10
779,54,Male,,240.78,2023-04-06,Sports,2023-04
780,58,Female,,281.94,2022-12-27,Home & Kitchen,2022-12
781,43,Female,Germany,310.6,2022-02-15,Clothing,2022-02
783,34,Male,France,486.66,2020-12-10,Home & Kitchen,2020-12
784,26,Male,Canada,149.2,2020-02-21,Sports,2020-02
787,30,Other,Australia,302.95,2021-11-23,Beauty,2021-11
789,65,Female,Canada,281.94,2021-02-12,Sports,2021-02
790,46,Male,France,254.0,2020-11-30,Electronics,2020-11
791,30,Female,Australia,102.63,2023-07-28,Clothing,2023-07
792,63,Other,France,187.65,2021-02-08,Books,2021-02
793,52,Male,UK,139.72,2020-05-01,Books,2020-05
794,23,Female,UK,212.46,2021-10-08,Beauty,2021-10
795,35,Female,France,281.94,2021-11-19,Books,2021-11
796,68,Other,Canada,314.41,2022-11-28,Electronics,2022-11
798,43,Male,Canada,455.46,2022-05-14,Sports,2022-05
800,19,Other,USA,48.89,2023-06-23,Books,2023-06
801,27,Male,USA,399.55,2022-01-12,Beauty,2022-01
802,47,Other,Canada,241.19,2021-02-21,Clothing,2021-02
803,67,Female,France,275.49,2023-05-11,Clothing,2023-05
804,62,Female,UK,299.92,2021-10-17,Sports,2021-10
806,50,Male,UK,445.6,2022-03-18,Electronics,2022-03
808,35,Male,Germany,470.38,2021-03-25,Beauty,2021-03
809,49,Female,Canada,405.68,2023-06-05,Electronics,2023-06
810,64,Female,UK,445.17,2020-04-12,Beauty,2020-04
812,28,Other,Australia,425.31,2022-02-28,Clothing,2022-02
813,38,Male,France,40.77,2023-10-12,Books,2023-10
814,43,Other,France,374.37,2022-06-19,Clothing,2022-06
816,39,Female,Canada,183.25,2023-07-14,Beauty,2023-07
817,44,Male,UK,96.17,2020-04-28,Beauty,2020-04
818,66,Male,UK,224.51,2020-09-20,Electronics,2020-09
819,43,Female,USA,208.81,2023-07-23,Home & Kitchen,2023-07
820,50,Other,France,28.79,2022-12-18,Home & Kitchen,2022-12
821,51,Other,Canada,416.1,2023-10-02,Electronics,2023-10
822,43,Male,Germany,427.82,2022-09-15,Electronics,2022-09
823,52,Male,Canada,394.82,2021-10-26,Electronics,2021-10
824,43,Female,UK,424.57,2020-07-04,Home & Kitchen,2020-07
825,38,Female,France,376.69,2023-02-12,Clothing,2023-02
826,65,Male,,281.94,2022-02-25,Clothing,2022-02
828,45,Male,Canada,293.41,2020-12-27,Beauty,2020-12
829,34,Male,USA,430.66,2022-09-25,Home & Kitchen,2022-09
830,22,Other,UK,177.96,2020-08-23,Books,2020-08
831,48,Male,Germany,29.79,2023-07-10,Sports,2023-07
832,22,Female,Canada,376.18,2022-12-10,Home & Kitchen,2022-12
834,20,Other,UK,239.75,2021-02-20,Sports,2021-02
835,40,Female,France,124.02,2022-04-22,Clothing,2022-04
836,54,Female,Canada,414.41,2022-01-13,Electronics,2022-01
837,54,Female,USA,479.36,2022-10-02,Beauty,2022-10
838,27,Male,Canada,281.94,2020-01-13,Sports,2020-01
839,27,Other,UK,120.52,2023-11-18,Beauty,2023-11
840,36,Male,UK,98.83,2022-05-30,Electronics,2022-05
841,34,Male,USA,338.24,2022-03-16,Books,2022-03
842,38,Male,Australia,281.94,2020-07-31,Beauty,2020-07
843,31,Male,UK,281.94,2020-09-26,Home & Kitchen,2020-09
844,26,Other,Canada,82.75,2022-09-10,Home & Kitchen,2022-09
845,63,Other,Australia,210.29,2022-11-29,Electronics,2022-11
846,18,Male,USA,155.1,2022-02-12,Sports,2022-02
847,43,Female,UK,307.54,2020-06-29,Sports,2020-06
848,62,Other,UK,112.53,2023-07-12,Beauty,2023-07
849,30,Male,Canada,309.33,2022-10-13,Books,2022-10
850,21,Female,UK,191.98,2020-04-15,Home & Kitchen,2020-04
851,18,Female,Canada,176.42,2022-04-12,Electronics,2022-04
852,66,Male,France,156.25,2021-05-01,Clothing,2021-05
854,49,Female,Canada,283.4,2021-01-24,Home & Kitchen,2021-01
855,51,Other,Germany,426.6,2021-08-30,Home & Kitchen,2021-08
857,43,Female,France,24.86,2020-05-02,Home & Kitchen,2020-05
858,25,Male,Australia,281.94,2022-02-27,Books,2022-02
859,56,Female,USA,174.96,2020-02-06,Books,2020-02
860,43,Female,Germany,93.93,2021-12-10,Clothing,2021-12
861,51,Other,USA,46.34,2022-02-05,Beauty,2022-02
863,67,Other,France,340.08,2022-07-05,Home & Kitchen,2022-07
865,18,Male,,202.37,2020-04-01,Books,2020-04
867,22,Male,Germany,378.96,2022-09-03,Sports,2022-09
869,47,Male,Australia,393.46,2021-01-28,Home & Kitchen,2021-01
870,34,Female,USA,483.85,2021-08-16,Beauty,2021-08
871,65,Female,Canada,440.84,2022-04-13,Home & Kitchen,2022-04
872,43,Female,Canada,229.53,2022-06-04,Beauty,2022-06
873,40,Other,UK,291.86,2022-10-01,Home & Kitchen,2022-10
875,54,Male,Germany,177.9,2023-02-14,Home & Kitchen,2023-02
876,38,Female,UK,400.62,2022-02-28,Beauty,2022-02
879,28,Male,Germany,131.09,2023-12-20,Sports,2023-12
880,68,Male,Canada,10.63,2021-04-14,Electronics,2021-04
881,56,Other,Australia,318.18,2020-05-13,Electronics,2020-05
882,55,Female,Canada,228.69,2022-05-27,Home & Kitchen,2022-05
883,51,Female,Canada,34.61,2023-04-18,Electronics,2023-04
884,43,Male,France,246.37,2021-11-07,Home & Kitchen,2021-11
885,67,Other,Canada,88.44,2020-07-30,Sports,2020-07
886,51,Female,USA,316.73,2021-08-07,Home & Kitchen,2021-08
887,43,Female,,225.3,2023-12-07,Clothing,2023-12
888,47,Female,Canada,89.71,2020-12-22,Books,2020-12
889,32,Male,USA,208.91,2021-03-28,Sports,2021-03
890,44,Other,,120.19,2023-12-29,Beauty,2023-12
891,68,Male,UK,328.28,2023-01-05,Clothing,2023-01
892,51,Female,Germany,281.94,2023-07-30,Clothing,2023-07
893,69,Other,France,411.9,2021-06-20,Books,2021-06
894,43,Male,Canada,12.01,2021-02-24,Clothing,2021-02
895,43,Female,UK,204.69,2020-05-30,Books,2020-05
896,41,Female,Germany,310.45,2021-05-17,Home & Kitchen,2021-05
897,32,Male,Germany,16.19,2022-06-06,Sports,2022-06
899,59,Female,USA,167.07,2022-01-12,Sports,2022-01
900,68,Other,USA,15.81,2021-05-29,Books,2021-05
901,43,Female,,275.61,2020-11-30,Books,2020-11
902,43,Male,Canada,317.28,2021-08-06,Clothing,2021-08
904,21,Male,Canada,274.02,2023-07-02,Clothing,2023-07
905,27,Female,France,499.57,2023-05-26,Home & Kitchen,2023-05
906,34,Other,Germany,444.03,2020-07-26,Clothing,2020-07
907,27,Other,Germany,281.94,2023-08-06,Sports,2023-08
908,34,Other,USA,68.3,2022-05-01,Books,2022-05
909,37,Other,France,281.94,2021-07-30,Clothing,2021-07
910,41,Male,Australia,126.37,2023-08-01,Clothing,2023-08
913,23,Other,France,35.28,2020-08-19,Sports,2020-08
915,30,Male,Canada,247.67,2022-05-30,Beauty,2022-05
916,43,Female,UK,8.13,2021-08-26,Sports,2021-08
917,60,Male,Canada,243.85,2020-11-27,Clothing,2020-11
918,43,Male,UK,281.94,2022-03-22,Sports,2022-03
919,28,Female,Australia,304.82,2020-07-25,Sports,2020-07
920,68,Male,Canada,485.2,2020-12-26,Books,2020-12
921,64,Male,Germany,491.43,2023-10-06,Home & Kitchen,2023-10
922,40,Male,Australia,265.83,2021-01-07,Beauty,2021-01
923,33,Male,UK,423.37,2023-01-29,Home & Kitchen,2023-01
925,28,Female,Australia,267.92,2020-05-10,Books,2020-05
926,33,Other,Australia,341.06,2021-06-12,Books,2021-06
927,25,Male,Australia,281.94,2023-06-25,Clothing,2023-06
929,57,Male,,281.94,2023-11-20,Clothing,2023-11
930,21,Female,Canada,196.4,2020-03-18,Beauty,2020-03
931,42,Other,Germany,325.58,2020-02-10,Clothing,2020-02
932,20,Female,Australia,495.9,2020-09-14,Clothing,2020-09
933,49,Male,Canada,122.08,2023-04-19,Electronics,2023-04
934,20,Female,Canada,459.31,2020-10-16,Books,2020-10
936,46,Other,Canada,465.84,2021-09-15,Home & Kitchen,2021-09
938,67,Female,USA,15.37,2021-12-14,Sports,2021-12
939,68,Other,,152.6,2021-07-05,Beauty,2021-07
940,36,Female,France,30.22,2021-12-11,Sports,2021-12
942,22,Female,Germany,216.78,2022-04-02,Home & Kitchen,2022-04
943,35,Female,France,332.78,2020-03-14,Home & Kitchen,2020-03
944,45,Female,Germany,120.92,2020-01-05,Clothing,2020-01
946,39,Male,Canada,140.72,2020-04-27,Home & Kitchen,2020-04
947,38,Other,Canada,133.81,2022-01-13,Electronics,2022-01
948,23,Other,USA,160.73,2021-10-22,Clothing,2021-10
949,18,Female,USA,233.93,2023-08-30,Electronics,2023-08
951,58,Male,UK,300.93,2022-01-18,Books,2022-01
952,29,Male,USA,20.67,2021-03-05,Electronics,2021-03
953,43,Male,,271.91,2021-10-28,Electronics,2021-10
954,63,Male,USA,231.65,2020-06-07,Beauty,2020-06
955,51,Male,USA,125.06,2021-11-11,Electronics,2021-11
956,43,Female,Germany,168.24,2023-08-17,Electronics,2023-08
957,31,Other,USA,354.3,2023-12-14,Clothing,2023-12
959,62,Female,Canada,161.74,2022-12-21,Books,2022-12
960,44,Other,France,341.75,2022-10-12,Books,2022-10
961,26,Male,France,80.38,2021-10-22,Beauty,2021-10
963,64,Other,UK,281.94,2023-01-14,Sports,2023-01
965,64,Male,Australia,387.28,2023-07-22,Electronics,2023-07
967,43,Female,France,191.01,2023-02-21,Books,2023-02
969,34,Other,Canada,93.86,2022-10-15,Books,2022-10
970,43,Other,Canada,268.21,2021-09-07,Clothing,2021-09
971,53,Other,UK,459.32,2022-12-08,Books,2022-12
973,43,Female,France,29.18,2022-07-22,Home & Kitchen,2022-07
975,52,Male,Germany,49.63,2022-01-31,Home & Kitchen,2022-01
977,32,Male,Canada,425.59,2020-09-27,Beauty,2020-09
978,64,Female,Germany,10.48,2023-03-22,Books,2023-03
979,39,Male,UK,43.12,2023-09-02,Sports,2023-09
980,31,Male,Canada,281.94,2021-12-27,Beauty,2021-12
981,43,Male,France,499.7,2021-03-09,Clothing,2021-03
